edad,trabajo,estado_civil,educacion,incumplimiento,balance,prestamo_vivienda,prestamo_personal,contacto,ultimo_dia_contacto,ultimo_mes_contacto,ultimo_contacto_duracion,campana,pdias,previo,presultado,y
50,tecnico,casado,secundaria,no,1130,si,no,celular,23,jul,119,2,-1,0,desconocido,no
41,collar azul,casado,primaria,no,389,si,no,desconocido,16,jun,87,6,-1,0,desconocido,no
34,admin.,soltero,secundaria,no,10,no,si,celular,18,nov,162,1,173,3,fracaso,no
32,servicios,casado,secundaria,no,401,si,no,desconocido,15,may,294,2,-1,0,desconocido,no
58,empleado domestico,soltero,superior,no,145,si,si,celular,16,jul,128,2,-1,0,desconocido,no
45,tecnico,casado,secundaria,no,115,si,no,celular,6,may,108,1,-1,0,desconocido,no
28,admin.,soltero,secundaria,no,89,si,si,celular,6,feb,172,2,-1,0,desconocido,no
35,tecnico,casado,secundaria,no,94,si,si,desconocido,14,may,208,5,-1,0,desconocido,no
39,servicios,casado,secundaria,no,1438,si,no,desconocido,20,may,212,2,-1,0,desconocido,no
49,desempleado,divorciado,superior,no,780,no,no,celular,8,nov,148,1,871,2,fracaso,no
50,administracion,casado,superior,no,207,si,no,celular,4,feb,99,1,-1,0,desconocido,no
37,administracion,casado,superior,no,238,no,no,celular,3,feb,185,1,92,1,exito,si
45,collar azul,casado,primaria,no,2433,no,no,celular,6,ago,133,2,-1,0,desconocido,no
30,empleado domestico,soltero,secundaria,no,1924,no,no,celular,6,feb,170,1,-1,0,desconocido,no
48,desempleado,casado,superior,no,-471,si,no,desconocido,19,may,668,7,-1,0,desconocido,no
36,administracion,soltero,superior,no,1531,si,no,celular,8,may,81,3,170,1,fracaso,no
41,administracion,soltero,secundaria,no,764,no,no,celular,12,jun,230,2,-1,0,desconocido,no
55,collar azul,casado,secundaria,no,383,no,no,desconocido,5,may,287,1,-1,0,desconocido,no
70,retirado,casado,primaria,no,3782,no,no,celular,16,mar,618,1,-1,0,desconocido,no
41,administracion,casado,superior,no,326,si,no,celular,5,may,788,1,-1,0,desconocido,si
47,servicios,divorciado,secundaria,no,691,no,no,celular,6,feb,285,6,-1,0,desconocido,no
34,tecnico,soltero,secundaria,no,0,no,no,celular,21,ago,163,2,-1,0,desconocido,no
33,administracion,soltero,superior,no,99,no,no,celular,8,jul,159,1,-1,0,desconocido,no
58,retirado,casado,secundaria,no,502,si,no,celular,12,may,197,2,370,3,fracaso,no
51,administracion,casado,superior,no,-15,no,no,celular,25,jul,212,2,-1,0,desconocido,no
45,administracion,casado,superior,no,1929,si,no,desconocido,29,may,44,15,-1,0,desconocido,no
55,admin.,casado,secundaria,no,0,no,no,celular,23,sep,180,2,238,3,exito,no
30,collar azul,soltero,primaria,no,185,no,no,desconocido,26,jun,11,1,-1,0,desconocido,no
33,administracion,soltero,secundaria,no,-424,si,no,desconocido,26,may,863,1,-1,0,desconocido,no
27,servicios,soltero,secundaria,no,0,si,no,desconocido,7,may,388,7,-1,0,desconocido,no
59,retirado,casado,secundaria,no,319,si,no,desconocido,5,may,143,3,-1,0,desconocido,no
34,administracion,soltero,superior,no,171,si,no,celular,7,may,191,1,294,1,fracaso,no
47,tecnico,divorciado,superior,no,-1148,si,si,desconocido,27,may,62,2,-1,0,desconocido,no
44,collar azul,casado,primaria,no,-11,si,no,desconocido,9,may,13,1,-1,0,desconocido,no
35,admin.,soltero,secundaria,no,0,si,no,celular,13,may,1073,1,-1,0,desconocido,si
45,administracion,casado,superior,no,-206,si,no,celular,6,may,337,2,-1,0,desconocido,no
42,collar azul,casado,primaria,no,704,si,si,telefono,31,jul,88,10,-1,0,desconocido,no
38,tecnico,casado,secundaria,no,1931,no,no,celular,2,jun,167,1,298,10,otro,no
34,tecnico,soltero,secundaria,no,943,no,no,celular,29,ago,96,4,-1,0,desconocido,no
35,tecnico,casado,secundaria,no,327,si,no,celular,13,abr,537,3,-1,0,desconocido,no
29,administracion,soltero,secundaria,no,-105,si,no,desconocido,27,may,5,3,-1,0,desconocido,no
58,retirado,casado,secundaria,no,983,no,no,celular,5,ago,139,1,-1,0,desconocido,no
44,collar azul,soltero,primaria,no,787,si,no,desconocido,30,may,570,2,-1,0,desconocido,no
45,emprendedor,casado,superior,no,0,si,no,celular,29,jul,100,3,-1,0,desconocido,no
43,collar azul,casado,secundaria,no,3060,si,no,desconocido,15,may,253,2,-1,0,desconocido,no
44,servicios,casado,secundaria,no,5780,si,no,celular,1,abr,525,2,-1,0,desconocido,no
30,tecnico,soltero,secundaria,no,790,no,no,celular,20,ago,696,3,-1,0,desconocido,no
38,desempleado,casado,superior,no,1449,no,no,desconocido,26,may,535,6,-1,0,desconocido,no
50,tecnico,casado,secundaria,no,1412,no,no,celular,6,ago,131,3,-1,0,desconocido,no
21,estudiante,soltero,secundaria,no,681,no,no,desconocido,20,ago,6,1,-1,0,desconocido,no
38,emprendedor,casado,superior,no,228,si,no,celular,5,feb,105,1,-1,0,desconocido,no
42,admin.,casado,secundaria,no,0,no,no,desconocido,19,jun,370,1,-1,0,desconocido,no
45,tecnico,soltero,superior,no,2087,no,no,celular,29,ago,29,14,-1,0,desconocido,no
34,emprendedor,casado,secundaria,no,2,si,si,celular,5,may,184,1,167,6,fracaso,no
48,tecnico,casado,secundaria,no,197,no,si,celular,3,feb,47,2,222,3,otro,no
34,servicios,casado,secundaria,no,0,no,si,desconocido,2,jul,193,4,-1,0,desconocido,no
32,collar azul,casado,secundaria,no,1905,si,no,celular,16,jul,709,2,-1,0,desconocido,si
35,tecnico,casado,superior,no,118,no,no,celular,6,ago,358,2,-1,0,desconocido,no
39,emprendedor,casado,superior,no,2644,si,no,desconocido,20,may,253,1,-1,0,desconocido,no
36,independiente,casado,superior,no,16430,si,no,desconocido,6,jun,197,3,-1,0,desconocido,no
35,tecnico,casado,secundaria,no,13,no,no,celular,22,ago,94,2,-1,0,desconocido,no
57,servicios,divorciado,secundaria,no,14,no,si,celular,22,jul,445,2,-1,0,desconocido,no
28,tecnico,soltero,secundaria,no,769,si,no,celular,15,may,153,1,371,2,fracaso,no
43,admin.,casado,unknown,no,3485,no,no,desconocido,18,jun,113,1,-1,0,desconocido,no
57,administracion,casado,secundaria,no,139,no,no,celular,17,ago,80,1,-1,0,desconocido,no
34,servicios,divorciado,secundaria,no,202,si,no,desconocido,15,may,318,1,-1,0,desconocido,no
36,tecnico,casado,superior,no,6,si,no,celular,27,ene,100,1,435,1,fracaso,no
47,administracion,divorciado,superior,no,2515,no,no,desconocido,20,jun,40,3,-1,0,desconocido,no
36,administracion,divorciado,superior,no,5195,si,no,desconocido,2,jun,55,25,-1,0,desconocido,no
33,administracion,casado,superior,no,2098,no,no,celular,20,nov,67,1,-1,0,desconocido,no
57,administracion,casado,superior,no,320,no,no,celular,7,ago,76,2,-1,0,desconocido,no
57,administracion,casado,superior,no,3431,si,no,desconocido,16,may,73,1,-1,0,desconocido,no
34,admin.,casado,secundaria,no,50,si,no,desconocido,20,may,89,2,-1,0,desconocido,no
51,empleado domestico,divorciado,superior,no,370,si,no,celular,19,ago,109,3,-1,0,desconocido,no
54,collar azul,divorciado,primaria,no,-182,no,no,celular,9,jul,98,1,-1,0,desconocido,no
52,independiente,soltero,superior,no,1623,si,no,desconocido,5,jun,21,17,-1,0,desconocido,no
43,emprendedor,casado,superior,no,13342,si,no,celular,18,nov,465,1,-1,0,desconocido,no
58,retirado,soltero,primaria,no,6570,no,no,celular,21,jul,106,3,-1,0,desconocido,no
53,admin.,casado,secundaria,no,225,si,no,celular,20,abr,304,1,340,1,fracaso,no
44,administracion,casado,secundaria,no,-665,no,no,celular,30,jul,342,3,-1,0,desconocido,no
29,administracion,soltero,superior,no,0,no,no,desconocido,16,may,16,25,-1,0,desconocido,no
27,servicios,soltero,secundaria,no,54,si,no,desconocido,28,may,543,2,-1,0,desconocido,si
35,collar azul,casado,primaria,no,46,no,no,celular,8,jul,338,3,-1,0,desconocido,no
40,independiente,casado,secundaria,no,2,no,no,celular,22,ago,197,5,-1,0,desconocido,no
34,collar azul,casado,secundaria,no,103,si,si,desconocido,8,may,956,2,-1,0,desconocido,no
38,admin.,soltero,secundaria,no,883,si,no,celular,12,may,95,1,327,9,otro,no
32,servicios,casado,secundaria,no,55,si,no,desconocido,15,may,546,9,-1,0,desconocido,no
41,admin.,casado,secundaria,no,8238,si,si,desconocido,30,may,124,4,-1,0,desconocido,no
25,collar azul,soltero,secundaria,no,913,si,no,celular,7,jul,113,4,-1,0,desconocido,no
38,collar azul,divorciado,secundaria,no,595,si,no,celular,7,may,245,3,-1,0,desconocido,no
26,tecnico,soltero,secundaria,no,7,si,no,celular,22,jul,188,2,-1,0,desconocido,no
37,tecnico,soltero,superior,no,1661,no,no,celular,19,ago,199,5,-1,0,desconocido,no
30,administracion,casado,superior,no,102,si,no,celular,5,abr,470,7,426,3,otro,si
36,servicios,casado,secundaria,no,338,no,no,desconocido,14,may,90,1,-1,0,desconocido,no
33,administracion,casado,secundaria,no,3132,si,no,desconocido,23,may,350,5,-1,0,desconocido,no
33,admin.,soltero,superior,no,490,si,no,celular,7,may,31,1,363,2,fracaso,no
35,administracion,casado,superior,no,2682,si,no,celular,9,jul,156,1,-1,0,desconocido,no
24,servicios,casado,superior,no,0,si,no,desconocido,27,may,299,1,-1,0,desconocido,no
29,desempleado,casado,secundaria,no,596,no,no,celular,30,ene,510,2,-1,0,desconocido,no
54,collar azul,casado,secundaria,no,2059,si,no,celular,25,ago,177,4,-1,0,desconocido,no
27,admin.,casado,secundaria,no,132,no,no,celular,13,oct,123,2,-1,0,desconocido,no
34,administracion,casado,secundaria,no,0,no,no,celular,2,feb,270,1,-1,0,desconocido,no
39,collar azul,casado,primaria,no,385,si,no,desconocido,16,may,225,4,-1,0,desconocido,no
38,administracion,casado,superior,no,223,no,no,celular,28,ene,63,1,-1,0,desconocido,no
37,administracion,casado,superior,no,0,si,no,desconocido,3,jun,247,13,-1,0,desconocido,no
26,servicios,soltero,secundaria,no,512,si,si,celular,30,ene,206,5,239,3,fracaso,no
36,emprendedor,casado,superior,no,1169,si,no,desconocido,6,may,168,2,-1,0,desconocido,no
35,administracion,soltero,superior,no,71,si,no,desconocido,21,may,836,12,-1,0,desconocido,no
30,administracion,soltero,superior,no,940,no,no,celular,8,ago,131,2,-1,0,desconocido,no
25,tecnico,soltero,secundaria,no,-80,si,si,desconocido,3,jun,89,1,-1,0,desconocido,no
34,tecnico,casado,secundaria,no,0,si,no,celular,29,ago,116,4,-1,0,desconocido,no
52,desconocido,casado,unknown,no,1317,no,no,desconocido,12,jun,58,1,-1,0,desconocido,no
39,admin.,casado,secundaria,no,179,no,no,desconocido,6,sep,36,1,-1,0,desconocido,no
34,administracion,casado,secundaria,no,1007,si,no,celular,21,jul,240,2,-1,0,desconocido,no
34,administracion,soltero,secundaria,no,0,no,no,celular,22,ago,132,4,-1,0,desconocido,no
30,servicios,casado,secundaria,no,1286,si,si,celular,17,jul,544,1,-1,0,desconocido,no
33,servicios,casado,secundaria,no,804,si,si,desconocido,8,may,266,1,-1,0,desconocido,no
30,estudiante,soltero,secundaria,no,4,no,no,celular,4,feb,443,2,-1,0,desconocido,no
51,collar azul,casado,primaria,no,0,si,no,celular,10,jul,324,1,-1,0,desconocido,no
36,servicios,soltero,secundaria,no,417,si,no,celular,6,feb,15,10,207,3,fracaso,no
48,collar azul,casado,primaria,no,1678,no,no,celular,28,ene,263,2,-1,0,desconocido,no
37,servicios,divorciado,secundaria,no,532,si,no,desconocido,11,jun,199,1,-1,0,desconocido,no
58,administracion,casado,secundaria,no,407,si,no,celular,29,jul,145,2,-1,0,desconocido,no
56,administracion,divorciado,superior,no,659,no,si,celular,2,jun,56,1,-1,0,desconocido,no
34,collar azul,casado,secundaria,no,393,si,no,celular,5,may,11,9,-1,0,desconocido,no
33,admin.,divorciado,secundaria,no,661,si,no,celular,18,nov,411,1,173,2,otro,no
26,servicios,soltero,secundaria,no,0,no,no,celular,29,jul,165,23,-1,0,desconocido,no
40,administracion,soltero,unknown,no,838,si,no,desconocido,12,may,619,3,-1,0,desconocido,no
35,servicios,casado,secundaria,no,195,si,no,celular,17,abr,203,1,-1,0,desconocido,no
45,emprendedor,casado,secundaria,no,68,si,no,desconocido,7,may,254,1,-1,0,desconocido,no
37,tecnico,soltero,secundaria,no,-242,si,no,celular,13,ago,1149,6,-1,0,desconocido,si
35,administracion,divorciado,superior,no,321,si,no,desconocido,9,may,189,1,-1,0,desconocido,no
43,servicios,soltero,secundaria,no,3403,si,no,celular,12,nov,707,2,97,2,exito,si
28,collar azul,casado,secundaria,no,8,si,no,celular,15,may,196,1,-1,0,desconocido,no
32,collar azul,divorciado,secundaria,no,739,si,no,desconocido,9,may,171,1,-1,0,desconocido,no
26,desempleado,soltero,secundaria,no,622,no,no,celular,28,ene,1451,2,-1,0,desconocido,si
35,servicios,casado,secundaria,no,152,si,no,desconocido,2,jun,563,1,-1,0,desconocido,si
35,tecnico,soltero,secundaria,no,2,no,no,celular,11,ago,239,4,-1,0,desconocido,no
39,collar azul,casado,secundaria,no,1439,si,no,telefono,28,jul,73,6,-1,0,desconocido,no
42,collar azul,divorciado,secundaria,no,1491,si,no,celular,6,may,203,2,334,2,fracaso,no
32,tecnico,soltero,secundaria,no,6402,si,no,celular,6,may,158,1,167,1,exito,no
30,desempleado,casado,secundaria,no,1210,no,no,celular,9,jul,100,4,-1,0,desconocido,no
26,administracion,soltero,superior,no,122,no,si,celular,8,jul,160,1,-1,0,desconocido,no
30,estudiante,soltero,secundaria,no,0,si,no,celular,19,nov,661,1,-1,0,desconocido,no
32,administracion,casado,superior,no,62,si,no,celular,14,may,166,1,-1,0,desconocido,no
47,servicios,casado,secundaria,no,3333,si,si,celular,29,jul,114,2,-1,0,desconocido,no
33,tecnico,casado,superior,no,16992,si,no,desconocido,29,may,58,1,-1,0,desconocido,no
57,collar azul,casado,primaria,no,23,si,no,telefono,31,jul,25,8,-1,0,desconocido,no
35,admin.,casado,secundaria,no,0,si,no,celular,7,may,121,2,-1,0,desconocido,no
53,tecnico,casado,superior,no,6072,no,si,desconocido,16,jun,226,4,-1,0,desconocido,no
24,retirado,soltero,secundaria,no,366,no,si,desconocido,16,may,234,2,-1,0,desconocido,no
54,administracion,divorciado,superior,no,0,no,si,celular,10,jul,88,1,-1,0,desconocido,no
31,administracion,casado,superior,no,1343,si,si,desconocido,21,may,85,1,-1,0,desconocido,no
41,emprendedor,casado,secundaria,no,2105,si,no,celular,18,nov,134,1,-1,0,desconocido,no
44,desconocido,casado,secundaria,no,2319,no,no,celular,4,ago,251,3,-1,0,desconocido,no
35,servicios,soltero,secundaria,no,35,si,no,celular,14,may,152,1,-1,0,desconocido,no
30,administracion,casado,superior,no,877,no,no,celular,13,ago,202,1,83,5,fracaso,no
43,collar azul,soltero,primaria,no,30,si,no,desconocido,30,may,379,17,-1,0,desconocido,no
51,emprendedor,casado,secundaria,si,-2082,no,si,celular,28,jul,123,6,-1,0,desconocido,no
60,retirado,casado,secundaria,no,89,no,no,celular,30,abr,156,2,-1,0,desconocido,no
43,independiente,casado,secundaria,no,104,no,no,desconocido,17,jun,332,1,-1,0,desconocido,no
31,administracion,casado,superior,no,1750,si,no,telefono,14,may,90,3,-1,0,desconocido,no
56,administracion,casado,primaria,no,772,si,no,telefono,20,nov,291,1,-1,0,desconocido,no
42,tecnico,casado,secundaria,no,1048,si,no,telefono,6,feb,23,2,-1,0,desconocido,no
52,emprendedor,casado,primaria,no,592,no,no,celular,21,jul,122,2,-1,0,desconocido,no
40,tecnico,casado,secundaria,no,0,si,si,celular,26,jul,105,2,172,1,fracaso,no
36,servicios,casado,secundaria,no,3064,si,no,telefono,11,may,1143,4,-1,0,desconocido,no
40,servicios,casado,primaria,no,33,no,no,desconocido,26,may,70,3,-1,0,desconocido,no
46,collar azul,casado,secundaria,no,0,si,no,celular,8,may,264,2,-1,0,desconocido,no
32,admin.,soltero,secundaria,no,1649,no,no,celular,27,may,204,2,-1,0,desconocido,no
31,empleado domestico,soltero,superior,no,287,si,no,celular,19,nov,182,1,-1,0,desconocido,no
41,tecnico,divorciado,secundaria,no,0,si,no,celular,17,nov,386,2,-1,0,desconocido,no
58,empleado domestico,casado,primaria,no,419,no,si,desconocido,5,jun,295,3,-1,0,desconocido,no
36,servicios,casado,secundaria,no,257,si,no,celular,12,may,86,2,-1,0,desconocido,no
52,tecnico,casado,secundaria,no,118,no,no,celular,28,ago,16,20,-1,0,desconocido,no
42,administracion,casado,superior,no,251,no,no,celular,20,ago,413,2,-1,0,desconocido,no
32,administracion,soltero,superior,no,1731,si,si,desconocido,29,may,323,3,-1,0,desconocido,no
62,administracion,casado,superior,no,0,no,no,celular,13,oct,78,3,-1,0,desconocido,no
31,tecnico,soltero,superior,no,23,no,no,celular,25,ago,121,3,-1,0,desconocido,no
41,collar azul,soltero,secundaria,si,-386,no,si,celular,20,nov,477,1,-1,0,desconocido,si
34,independiente,casado,superior,no,5498,no,no,celular,19,nov,265,1,-1,0,desconocido,no
44,administracion,soltero,superior,no,5063,no,no,celular,27,oct,418,2,-1,0,desconocido,si
42,collar azul,casado,primaria,no,7041,si,no,celular,28,jul,386,4,-1,0,desconocido,no
37,emprendedor,soltero,secundaria,no,654,no,no,desconocido,19,may,594,2,-1,0,desconocido,no
47,administracion,casado,superior,no,1890,no,no,celular,8,jul,161,1,-1,0,desconocido,no
32,desempleado,casado,secundaria,no,2400,si,si,celular,5,feb,450,3,-1,0,desconocido,no
46,collar azul,casado,secundaria,no,519,si,no,celular,25,ago,217,6,-1,0,desconocido,no
39,tecnico,soltero,superior,no,1190,no,no,celular,8,ago,136,1,-1,0,desconocido,no
28,servicios,soltero,secundaria,no,229,si,no,desconocido,9,may,322,1,-1,0,desconocido,no
26,estudiante,soltero,secundaria,no,203,no,no,celular,16,nov,104,1,196,1,fracaso,no
52,tecnico,casado,secundaria,no,1818,no,si,celular,17,nov,189,2,111,4,fracaso,no
42,desempleado,casado,secundaria,no,1289,no,no,celular,15,jul,250,4,415,2,fracaso,si
33,tecnico,divorciado,superior,no,39,no,no,celular,19,ago,123,5,-1,0,desconocido,no
73,retirado,casado,primaria,no,796,no,no,celular,23,oct,427,1,182,2,fracaso,si
35,admin.,soltero,secundaria,no,57,no,si,celular,8,jul,632,2,-1,0,desconocido,no
40,administracion,casado,superior,no,1548,si,no,celular,13,abr,101,3,-1,0,desconocido,no
51,tecnico,casado,secundaria,no,117,no,no,celular,24,ago,467,2,88,4,otro,si
37,admin.,soltero,secundaria,no,0,si,no,celular,16,abr,640,2,-1,0,desconocido,no
39,administracion,casado,superior,no,691,si,si,celular,16,abr,517,1,255,1,fracaso,no
28,collar azul,casado,secundaria,no,64,si,no,desconocido,13,may,160,3,-1,0,desconocido,no
49,tecnico,divorciado,superior,no,0,si,no,celular,12,jun,177,3,-1,0,desconocido,no
36,admin.,casado,secundaria,no,957,si,no,desconocido,21,may,206,1,-1,0,desconocido,no
45,tecnico,casado,secundaria,no,118,si,no,desconocido,7,may,208,2,-1,0,desconocido,no
29,tecnico,soltero,superior,no,218,si,no,celular,12,abr,169,1,-1,0,desconocido,no
35,administracion,casado,secundaria,no,724,si,no,celular,14,jul,287,2,415,1,fracaso,si
35,empleado domestico,casado,superior,no,20,si,si,celular,17,jul,505,3,-1,0,desconocido,no
30,collar azul,casado,secundaria,no,-28,si,no,celular,18,may,284,2,371,1,fracaso,no
46,collar azul,casado,primaria,no,665,no,no,celular,30,ene,89,4,235,2,fracaso,no
25,estudiante,soltero,superior,no,5,no,no,celular,29,sep,138,1,-1,0,desconocido,no
36,administracion,casado,superior,no,925,no,no,celular,14,dic,321,3,189,4,exito,si
42,collar azul,casado,primaria,no,2519,si,no,desconocido,15,may,262,4,-1,0,desconocido,no
57,admin.,casado,secundaria,no,3927,no,no,celular,13,oct,61,1,-1,0,desconocido,no
42,administracion,divorciado,superior,no,401,si,no,celular,24,jul,217,9,-1,0,desconocido,no
29,administracion,casado,superior,no,581,si,si,celular,14,jul,192,2,-1,0,desconocido,no
36,tecnico,casado,superior,no,1327,no,no,celular,29,oct,174,2,-1,0,desconocido,no
31,desempleado,casado,secundaria,no,3242,no,no,desconocido,25,jun,292,2,-1,0,desconocido,no
59,tecnico,casado,primaria,no,3163,si,no,desconocido,29,may,240,2,-1,0,desconocido,no
50,desempleado,divorciado,secundaria,no,32,no,no,celular,4,ago,282,2,-1,0,desconocido,no
47,admin.,casado,secundaria,no,310,si,si,telefono,14,ago,128,6,-1,0,desconocido,no
